user_id,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1303,0.6904761904761905,0,0.6435218324982104,0.10714285714285714,0.5,1827,0.6666666666666667,0.0,0.8857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.49099526066350707,0.6897008632804658,0.8888888888888888,1.0,0.0714285714285714,0.0,0.6666666666666667,0.3333333333333333,0.7000000000000001,0.6666666666666666,0.6666666666666667,0.55,0.611111111111111,0.9333333333333333,0.5882352941176471,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
347,0.6904761904761905,0,0.8639942734430923,0.10714285714285714,0.0,467,0.3333333333333333,1.0,0.9857142857142855,0.6666666666666667,0.25,0.6666666666666667,0.10358083201685098,0.9498895804055411,0.3333333333333333,0.0,0.5714285714285713,0.0,0.0,0.0,0.125,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
440,0.380952380952381,1,0.6342161775232641,0.7857142857142857,0.5,590,0.3333333333333333,0.0,0.18571428571428567,0.6666666666666667,0.5,0.0,0.4708267509215377,0.379000200762899,1.0,1.0,0.2857142857142857,0.0,0.6666666666666667,1.0,0.275,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1160,0.6428571428571428,0,0.8783106657122405,0.03571428571428571,0.25,1635,1.0,0.0,0.4142857142857143,0.3333333333333333,0.25,1.0,0.25071090047393363,0.13226259787191327,0.1111111111111111,0.0,0.5714285714285713,0.0,0.0,0.6666666666666666,0.25,0.5,0.6666666666666667,0.25,0.38888888888888884,0.2,0.5294117647058824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
826,0.4761904761904761,0,0.23693629205440228,0.0,0.5,1152,0.6666666666666667,1.0,0.10000000000000003,1.0,0.0,0.6666666666666667,0.09662980516061087,0.15699658703071673,0.1111111111111111,0.0,0.1428571428571428,0.0,1.0,0.3333333333333333,0.17500000000000002,0.3333333333333333,1.0,0.17500000000000002,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,0.4761904761904761,0,0.39441660701503223,0.9999999999999999,1.0,79,1.0,0.0,0.28571428571428575,0.6666666666666667,0.25,1.0,0.07356503422854135,0.13499297329853444,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333333333333,0.6666666666666667,0.25,0.16666666666666666,0.6,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
519,0.2619047619047619,0,0.5039370078740157,0.0,0.75,710,0.3333333333333333,1.0,0.657142857142857,0.0,0.0,1.0,0.09010005265929438,0.677173258381851,0.1111111111111111,0.0,0.4999999999999999,0.0,1.0,0.3333333333333333,0.25,0.8333333333333333,0.6666666666666667,0.25,0.38888888888888884,0.13333333333333333,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1027,0.380952380952381,0,0.21403006442376518,0.0,0.5,1447,1.0,0.0,0.7999999999999998,0.3333333333333333,0.0,0.3333333333333333,0.12032648762506584,0.0648062638024493,0.5555555555555556,0.0,0.4285714285714285,0.0,0.0,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.3333333333333333,0.125,0.2222222222222222,0.0,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,0.28571428571428564,0,0.8818897637795275,0.10714285714285714,0.25,121,0.6666666666666667,0.0,0.4714285714285715,0.3333333333333333,0.25,0.3333333333333333,0.2211690363349131,0.7093354748042562,0.1111111111111111,1.0,0.0714285714285714,0.0,0.3333333333333333,1.0,0.275,0.6666666666666666,0.3333333333333333,0.275,0.4444444444444444,0.13333333333333333,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1169,0.21428571428571425,0,0.27487473156764497,0.25,0.5,1647,0.3333333333333333,0.0,0.7999999999999998,1.0,0.0,0.6666666666666667,0.13206951026856242,0.8189520176671351,0.7777777777777777,0.0,0.4285714285714285,0.0,0.0,0.0,0.125,0.0,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
620,0.4047619047619047,0,0.8883321403006442,0.9285714285714285,0.0,856,0.6666666666666667,0.0,0.32857142857142857,0.3333333333333333,0.0,0.0,0.08162190626645605,0.6327243525396506,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.15000000000000002,0.5,0.3333333333333333,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.058823529411764705,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
682,0.3333333333333333,0,0.7745168217609162,0.0,0.5,951,0.6666666666666667,0.0,0.5714285714285714,0.3333333333333333,0.0,0.3333333333333333,0.06966824644549763,0.07548685003011443,0.6666666666666666,0.0,0.6428571428571427,1.0,0.6666666666666667,0.0,0.125,0.5,0.6666666666666667,0.07500000000000001,0.0,0.0,0.11764705882352941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,0.4047619047619047,0,0.259126700071582,0.10714285714285714,0.25,53,0.6666666666666667,1.0,0.6428571428571428,0.6666666666666667,0.0,1.0,0.04960505529225908,0.35398514354547284,0.1111111111111111,0.0,0.0714285714285714,0.0,0.6666666666666667,0.3333333333333333,0.025,0.5,0.6666666666666667,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
977,0.380952380952381,0,0.6420901932712956,0.8928571428571428,0.0,1374,0.0,0.0,0.8857142857142857,0.3333333333333333,0.0,0.6666666666666667,0.053712480252764615,0.5539851435454728,0.1111111111111111,0.0,0.6428571428571427,1.0,0.6666666666666667,1.0,0.125,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
75,0.3095238095238095,0,0.46098783106657115,0.25,0.75,98,0.6666666666666667,0.0,0.4428571428571429,0.6666666666666667,0.25,1.0,0.17983149025803055,0.7463561533828549,0.1111111111111111,0.0,0.8571428571428571,1.0,1.0,0.0,0.275,0.3333333333333333,0.6666666666666667,0.275,0.38888888888888884,0.06666666666666667,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
422,0.02380952380952378,1,0.2770221904080171,0.03571428571428571,0.25,566,0.0,1.0,0.31428571428571433,0.3333333333333333,0.0,1.0,0.08188520273828331,0.6562136117245533,0.1111111111111111,0.0,0.0714285714285714,0.0,0.6666666666666667,0.0,0.025,0.5,1.0,0.025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1264,0.8809523809523809,0,0.26914817465998564,0.03571428571428571,0.5,1770,0.6666666666666667,1.0,0.42857142857142855,0.3333333333333333,1.0,0.0,0.9493944181147972,0.7111423408954025,0.8888888888888888,0.0,0.0714285714285714,0.0,0.3333333333333333,1.0,0.8500000000000001,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
703,0.4761904761904761,0,0.03579098067287044,0.3214285714285714,0.5,983,0.6666666666666667,0.0,0.7857142857142856,0.6666666666666667,0.25,1.0,0.2452343338599263,0.7149166833969083,0.1111111111111111,1.0,0.1428571428571428,0.0,0.3333333333333333,0.0,0.15000000000000002,0.16666666666666666,0.6666666666666667,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
662,0.047619047619047616,1,0.2848962061560487,0.03571428571428571,0.5,922,0.6666666666666667,0.0,0.2714285714285714,0.3333333333333333,0.0,0.6666666666666667,0.054502369668246446,0.8013651877133106,0.1111111111111111,0.0,0.1428571428571428,0.0,1.0,0.0,0.05,0.5,0.3333333333333333,0.05,0.1111111111111111,0.0,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
247,0.380952380952381,0,0.2634216177523264,0.03571428571428571,0.75,339,1.0,1.0,0.7714285714285714,0.3333333333333333,0.25,0.0,0.2605581885202738,0.8670146556916282,0.6666666666666666,0.0,0.1428571428571428,0.0,0.3333333333333333,0.3333333333333333,0.325,0.5,0.6666666666666667,0.275,0.5,0.3333333333333333,0.5294117647058824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
621,0.42857142857142855,0,0.5912670007158196,0.0,0.25,857,0.3333333333333333,1.0,0.3714285714285714,0.6666666666666667,0.25,1.0,0.273407056345445,0.029271230676570975,0.1111111111111111,1.0,0.2142857142857143,0.0,1.0,0.3333333333333333,0.45,0.16666666666666666,0.3333333333333333,0.45,0.7777777777777777,0.26666666666666666,0.6470588235294118,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1192,0.7380952380952379,0,0.259126700071582,0.5357142857142857,0.5,1674,1.0,0.0,0.6285714285714286,0.6666666666666667,0.0,0.0,0.08309636650868879,0.9173659907649067,0.4444444444444444,1.0,0.3571428571428571,0.0,0.3333333333333333,0.3333333333333333,0.42500000000000004,0.3333333333333333,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
553,0.5238095238095237,0,0.5025053686471009,0.03571428571428571,0.0,763,1.0,0.0,0.7999999999999998,0.3333333333333333,0.0,1.0,0.07019483938915219,0.8365790002007629,0.0,1.0,0.6428571428571427,1.0,1.0,0.0,0.125,0.3333333333333333,0.3333333333333333,0.1,0.1111111111111111,0.13333333333333333,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
186,0.5238095238095237,0,0.6349319971367215,0.10714285714285714,0.0,253,1.0,0.0,0.2285714285714286,0.6666666666666667,1.0,0.6666666666666667,0.94913112164297,0.17687211403332662,0.1111111111111111,0.0,0.2142857142857143,0.0,0.3333333333333333,0.3333333333333333,0.525,0.3333333333333333,0.6666666666666667,0.5,0.4444444444444444,0.6,0.5294117647058824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
156,0.7857142857142856,0,0.7637795275590551,0.2142857142857143,0.75,211,0.3333333333333333,1.0,0.05714285714285716,0.3333333333333333,0.25,0.6666666666666667,0.26977356503422856,0.47737402128086726,0.2222222222222222,0.0,0.4285714285714285,0.0,0.6666666666666667,0.0,0.25,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
879,0.9999999999999998,0,0.4251968503937008,0.2142857142857143,0.75,1233,0.3333333333333333,1.0,0.31428571428571433,1.0,0.25,1.0,0.22174828857293313,0.35330254968881747,0.0,1.0,0.4999999999999999,0.0,0.3333333333333333,0.3333333333333333,0.30000000000000004,0.5,0.6666666666666667,0.275,0.38888888888888884,0.06666666666666667,0.5294117647058824,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
312,0.3095238095238095,0,0.0644237652111668,0.03571428571428571,0.75,426,0.6666666666666667,1.0,0.02857142857142858,0.6666666666666667,0.0,1.0,0.08878357030015799,0.22698253362778556,0.0,1.0,0.4999999999999999,0.0,0.3333333333333333,0.3333333333333333,0.07500000000000001,0.3333333333333333,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8,0.4761904761904761,0,0.0816034359341446,0.7857142857142857,0.5,12,1.0,1.0,0.2,0.3333333333333333,0.5,0.6666666666666667,0.44849921011058447,0.2687412166231681,0.0,0.0,0.7142857142857143,1.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.6666666666666667,0.225,0.38888888888888884,0.06666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
997,0.21428571428571425,1,0.023622047244094488,0.5714285714285714,0.75,1405,1.0,0.0,0.3,0.6666666666666667,0.0,0.6666666666666667,0.07293312269615587,0.9470788998193135,0.1111111111111111,1.0,0.1428571428571428,0.0,1.0,0.0,0.2,0.3333333333333333,0.6666666666666667,0.2,0.1111111111111111,0.4666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1343,0.2619047619047619,0,0.3507516105941303,0.2142857142857143,0.5,1883,1.0,1.0,0.4142857142857143,0.6666666666666667,0.0,0.0,0.05545023696682464,0.6942381047982333,0.3333333333333333,0.0,0.2142857142857143,0.0,0.3333333333333333,0.0,0.275,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,0.9999999999999998,0,0.9999999999999999,0.9642857142857143,0.5,573,0.6666666666666667,0.0,0.7142857142857142,0.3333333333333333,0.5,0.0,0.48746708794102156,0.030154587432242516,0.4444444444444444,0.0,0.5714285714285713,0.0,1.0,0.0,0.55,0.8333333333333333,1.0,0.45,0.7222222222222222,0.8666666666666667,0.6470588235294118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,0.4761904761904761,0,0.047244094488188976,0.0,0.5,743,0.6666666666666667,0.0,0.7285714285714284,0.6666666666666667,0.5,0.6666666666666667,0.3608214849921011,0.5341497691226661,0.4444444444444444,1.0,0.2142857142857143,0.0,1.0,0.0,0.25,0.6666666666666666,1.0,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,0.3095238095238095,0,0.838940586972083,0.2857142857142857,0.0,581,0.6666666666666667,1.0,0.04285714285714287,0.6666666666666667,0.5,0.3333333333333333,0.5075829383886256,0.493876731580004,0.1111111111111111,0.0,0.9999999999999999,1.0,1.0,0.3333333333333333,0.325,1.0,1.0,0.325,0.4444444444444444,0.0,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
511,0.42857142857142855,0,0.5805297065139584,0.2857142857142857,0.25,699,0.3333333333333333,1.0,0.2571428571428572,0.3333333333333333,0.25,0.3333333333333333,0.41274354923644024,0.47540654487050793,0.2222222222222222,1.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.325,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1342,0.380952380952381,0,0.9863994273443092,0.10714285714285714,0.5,1882,0.6666666666666667,1.0,0.4857142857142857,0.6666666666666667,0.5,1.0,0.45834649815692474,0.8974101586026902,0.2222222222222222,1.0,0.1428571428571428,0.0,1.0,1.0,0.225,0.5,0.6666666666666667,0.125,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
648,0.4523809523809524,0,0.8081603435934144,0.7142857142857143,0.25,900,0.6666666666666667,0.0,0.3428571428571428,0.6666666666666667,0.0,1.0,0.10342285413375463,0.7680385464766111,0.5555555555555556,0.0,0.2857142857142857,0.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.6666666666666667,0.125,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
